date,time,amazonID,indivOrGroup,groupSize,room,confirmationID,subjectNumber,round,gameRound,gameType,behaviouralType,choice,num_choice,payoff,didShare,info_share_cost,totalEarning,timeElapsed,latency
2021-11-16,16:57:13,INHOUSETEST3,1,5,SqAspca_session_9,NjGuTF_E4smuoOCCAAAO,2,4,0,1,info-sharing,,2,88,1,0,88,63843,0
2021-11-16,16:57:14,INHOUSETEST3,1,5,SqAspca_session_9,oddJjm5yRTlvjQogAAAP,4,4,0,1,info-sharing,,2,87,1,0,87,64738,0
2021-11-16,16:57:16,INHOUSETEST3,1,5,SqAspca_session_9,s3XMzKqu_yxh3UieAAAM,1,4,0,1,info-sharing,,1,122,1,0,122,66007,0
2021-11-16,16:57:17,INHOUSETEST3,1,5,SqAspca_session_9,8IIoAAhKPdTG-zocAAAN,3,4,0,1,info-sharing,,1,123,1,0,123,67514,0
2021-11-16,16:57:18,INHOUSETEST3,1,5,SqAspca_session_9,8IIoAAhKPdTG-zocAAAN,3,5,0,1,choice,risky,,86,,0,539,68874,0
2021-11-16,16:57:20,INHOUSETEST3,1,5,SqAspca_session_9,s3XMzKqu_yxh3UieAAAM,1,5,0,1,choice,risky,,87,,0,641,70216,0
2021-11-16,16:57:20,INHOUSETEST3,1,5,SqAspca_session_9,8IIoAAhKPdTG-zocAAAN,3,5,0,1,info-sharing,,2,86,0,0,86,70722,0
2021-11-16,16:57:22,INHOUSETEST3,1,5,SqAspca_session_9,oddJjm5yRTlvjQogAAAP,4,5,0,1,choice,risky,,87,,0,504,72016,0
2021-11-16,16:57:22,INHOUSETEST3,1,5,SqAspca_session_9,s3XMzKqu_yxh3UieAAAM,1,5,0,1,info-sharing,,2,87,0,0,87,72037,0
2021-11-16,16:57:23,INHOUSETEST3,1,5,SqAspca_session_9,NjGuTF_E4smuoOCCAAAO,2,5,0,1,choice,risky,,186,,0,597,73656,0
2021-11-16,16:57:23,INHOUSETEST3,1,5,SqAspca_session_9,oddJjm5yRTlvjQogAAAP,4,5,0,1,info-sharing,,2,87,0,0,87,73802,0
2021-11-16,16:57:25,INHOUSETEST3,1,5,SqAspca_session_9,piIkOukY9DUU349iAAAQ,5,5,0,1,choice,risky,,89,,0,605,75104,0
2021-11-16,16:57:25,INHOUSETEST3,1,5,SqAspca_session_9,NjGuTF_E4smuoOCCAAAO,2,5,0,1,info-sharing,,2,186,0,0,186,75361,0
2021-11-16,16:57:26,INHOUSETEST3,1,5,SqAspca_session_9,piIkOukY9DUU349iAAAQ,5,5,0,1,info-sharing,,2,89,0,0,89,76783,0
