date,time,amazonID,indivOrGroup,groupSize,room,confirmationID,subjectNumber,round,gameRound,gameType,behaviouralType,choice,num_choice,payoff,didShare,info_share_cost,totalEarning,timeElapsed,latency
2021-11-19,10:15:13,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,23,0,2,choice,risky,,68,,0,2733,106576,0
2021-11-19,10:15:13,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,23,0,2,choice,sure,,116,,0,2634,107238,0
2021-11-19,10:15:14,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,23,0,2,info-sharing,,2,68,0,0,68,108374,0
2021-11-19,10:15:15,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,23,0,2,info-sharing,,1,116,1,0,116,108711,0
2021-11-19,10:15:16,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,24,0,2,choice,sure,,117,,0,2751,110126,0
2021-11-19,10:15:16,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,24,0,2,choice,risky,,68,,0,2801,110177,0
2021-11-19,10:15:18,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,24,0,2,info-sharing,,2,68,0,0,68,112069,0
2021-11-19,10:15:18,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,24,0,2,info-sharing,,1,117,1,0,117,112460,0
2021-11-19,10:15:20,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,25,0,2,choice,risky,,65,,0,2866,113803,0
2021-11-19,10:15:20,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,25,0,2,choice,sure,,117,,0,2868,114122,0
2021-11-19,10:15:22,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,25,0,2,info-sharing,,1,117,1,0,117,115776,0
2021-11-19,10:15:22,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,25,0,2,info-sharing,,2,65,0,0,65,115819,0
2021-11-19,10:15:23,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,26,0,2,choice,risky,,166,,0,3032,116859,0
2021-11-19,10:15:23,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,26,0,2,choice,sure,,123,,0,2991,116966,0
2021-11-19,10:15:25,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,26,0,4,info-sharing,,2,166,0,0,166,118661,0
2021-11-19,10:15:25,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,26,0,4,info-sharing,,1,123,1,0,123,118699,0
2021-11-19,10:15:26,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,27,0,4,choice,sure,,123,,0,3114,119849,0
2021-11-19,10:15:26,615c100bc96ed7f86c2ee521,1,2,OzqYdzk_session_111900,oq_NAzM2iUvyWtZuAAAB,2,27,0,4,choice,risky,,168,,0,3200,119860,0
2021-11-19,10:15:27,5ea043f2618bcf041cb4c245,1,2,OzqYdzk_session_111900,tgNX2-PID9MgGx6WAAAC,3,27,0,4,info-sharing,,1,123,1,0,123,121321,0
